id,clubs,clubs-href,players,players-href,full name,position desc,date of birth,nation,image-src,weight,height,rating,age,Aerial Ability,Aggression,Command of Area,Composure,Concentration,Control,Corners,Creativity,Crossing,Determination,Distribution,Dribbling,Finishing,Flair,Free Kicks,Handling,Leadership,Long Passing,Long Shots,Marking,Movement,One on Ones,Pace,Passing,Penalties,Positioning,Saving Penalties,Shot Stopping,Stamina,Strength,Tackling,Volleying,Work Rate,D(R),D(L),D(C),GK,DM(R),DM(L),DM(C),M(R),M(L),M(C),AM(R),AM(L),AM(C),F(R),F(L),F(C),right,left
456,Swansea City,https://en.soccerwiki.org/squad.php?clubid=77,"BARROW, Modou",https://en.soccerwiki.org/player.php?pid=56843,Modou Barrow,Winger,13-Oct-92,Gambia,https://cdn.soccerwiki.org/images/player/56843.jpg,70,176,83,23,0,0,0,3,0,9,0,10,1,0,0,2,0,5,0,0,0,0,0,0,8,0,7,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,1,0
457,Swansea City,https://en.soccerwiki.org/squad.php?clubid=77,"TREMMEL, Gerhard",https://en.soccerwiki.org/player.php?pid=4696,Gerhard Tremmel,Keeper,16-Nov-78,Germany,https://cdn.soccerwiki.org/images/player/4696.jpg,89,190,83,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
458,Sunderland,https://en.soccerwiki.org/squad.php?clubid=76,"MAVRIAS, Charis",https://en.soccerwiki.org/player.php?pid=46211,Charis Mavrias,Winger,21-Feb-94,Greece,https://cdn.soccerwiki.org/images/player/46211.jpg,70,178,83,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,3,0,1,0
459,Manchester City,https://en.soccerwiki.org/squad.php?clubid=47,"LEJEUNE, Florian",https://en.soccerwiki.org/player.php?pid=46237,Florian Gregoire Claude Lejeune,Stopper,20-May-91,France,https://cdn.soccerwiki.org/images/player/46237.jpg,81,190,83,25,8,9,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,5,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460,Manchester United,https://en.soccerwiki.org/squad.php?clubid=49,"MCNAIR, Paddy",https://en.soccerwiki.org/player.php?pid=75488,Patrick James Coleman Mcnair,Stopper,27-Apr-95,Northern Ireland,https://cdn.soccerwiki.org/images/player/75488.jpg,72,183,83,21,0,9,0,4,0,0,0,10,2,0,0,3,0,0,0,0,0,0,0,1,8,0,6,0,0,0,0,0,0,0,5,0,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461,Arsenal,https://en.soccerwiki.org/squad.php?clubid=1,"SANOGO, Yaya",https://en.soccerwiki.org/player.php?pid=43669,Yaya Sanogo,Target Man,27-Jan-93,France,https://cdn.soccerwiki.org/images/player/43669.jpg,74,191,82,23,0,0,0,0,0,0,3,5,0,4,0,0,0,2,0,0,0,0,0,0,6,0,9,0,0,7,0,0,1,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
462,Hull City,https://en.soccerwiki.org/squad.php?clubid=37,"DIOMANDÉ, Adama",https://en.soccerwiki.org/player.php?pid=55788,Adama Valentin Diomande,General Forward,14-Feb-90,Norway,https://cdn.soccerwiki.org/images/player/55788.jpg,75,180,82,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,1,0
463,Middlesbrough,https://en.soccerwiki.org/squad.php?clubid=50,"DE SART, Julien",https://en.soccerwiki.org/player.php?pid=68277,Julien De Sart,Ball-Winning Midfielder,23-Dec-94,Belgium,https://cdn.soccerwiki.org/images/player/68277.jpg,68,182,82,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0
464,Leicester City,https://en.soccerwiki.org/squad.php?clubid=41,"HAMER, Ben",https://en.soccerwiki.org/player.php?pid=16963,Benjamin John Hamer,Keeper,20-Nov-87,England,https://cdn.soccerwiki.org/images/player/16963.jpg,78,193,82,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465,Chelsea,https://en.soccerwiki.org/squad.php?clubid=21,"KANE, Todd",https://en.soccerwiki.org/player.php?pid=64176,Todd Arthur Lucien Kane,Wingback,17-Sep-93,England,https://cdn.soccerwiki.org/images/player/64176.jpg,70,180,82,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0
466,Sunderland,https://en.soccerwiki.org/squad.php?clubid=76,"PICKFORD, Jordan",https://en.soccerwiki.org/player.php?pid=55064,Jordan Lee Pickford,Keeper,07-Mar-94,England,https://cdn.soccerwiki.org/images/player/55064.jpg,77,185,82,22,0,0,0,0,0,0,3,0,0,8,10,0,0,1,0,0,0,0,0,0,2,0,6,0,0,4,0,9,0,7,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
467,Arsenal,https://en.soccerwiki.org/squad.php?clubid=1,"GNABRY, Serge",https://en.soccerwiki.org/player.php?pid=61101,Serge David Gnabry,Winger,14-Jul-95,Germany,https://cdn.soccerwiki.org/images/player/61101.jpg,73,173,82,21,0,0,0,4,0,9,0,0,1,0,0,3,2,7,0,0,0,0,0,0,0,0,8,5,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,1,0
468,Chelsea,https://en.soccerwiki.org/squad.php?clubid=21,"SOLANKE, Dominic",https://en.soccerwiki.org/player.php?pid=76281,Dominic Ayodele Solanke-Mitchell,Target Man,14-Sep-97,England,https://cdn.soccerwiki.org/images/player/76281.jpg,75,185,82,18,4,0,0,0,0,7,0,2,0,0,0,0,5,3,0,0,0,0,0,0,8,0,10,9,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0
469,Manchester United,https://en.soccerwiki.org/squad.php?clubid=49,"BLACKETT, Tyler",https://en.soccerwiki.org/player.php?pid=70624,Tyler Nathan Blackett,Fullback,02-Apr-94,England,https://cdn.soccerwiki.org/images/player/70624.jpg,87,188,82,22,8,9,0,2,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,5,4,3,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
470,Arsenal,https://en.soccerwiki.org/squad.php?clubid=1,"IWOBI, Alex",https://en.soccerwiki.org/player.php?pid=81871,Alex Iwobi,Advanced Playmaker,03-May-96,Nigeria,https://cdn.soccerwiki.org/images/player/81871.jpg,75,180,82,20,0,0,0,0,2,0,0,8,0,0,0,4,0,0,0,0,0,7,0,0,1,0,3,9,0,10,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,1,1
471,Middlesbrough,https://en.soccerwiki.org/squad.php?clubid=50,"CARAYOL, Mustapha",https://en.soccerwiki.org/player.php?pid=33162,Mustapha Carayol,Winger,04-Sep-88,Gambia,https://cdn.soccerwiki.org/images/player/33162.jpg,74,177,82,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,1,1
472,Hull City,https://en.soccerwiki.org/squad.php?clubid=37,"JAKUPOVIC, Eldin",https://en.soccerwiki.org/player.php?pid=18746,Eldin Jakupovic,Keeper,02-Oct-84,Switzerland,https://cdn.soccerwiki.org/images/player/18746.jpg,83,191,82,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
473,Middlesbrough,https://en.soccerwiki.org/squad.php?clubid=50,"FORSHAW, Adam",https://en.soccerwiki.org/player.php?pid=53572,Adam John Forshaw,Playmaker,08-Oct-91,England,https://cdn.soccerwiki.org/images/player/53572_1321378408.jpg,71,185,82,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,1,0
474,Middlesbrough,https://en.soccerwiki.org/squad.php?clubid=50,"MEJÍAS, Tomás",https://en.soccerwiki.org/player.php?pid=50143,Tomas Mejías Osorio,Keeper,30-Jan-89,Spain,https://cdn.soccerwiki.org/images/player/50143.jpg,84,195,82,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
475,Burnley,https://en.soccerwiki.org/squad.php?clubid=15,"ULVESTAD, Fredrik",https://en.soccerwiki.org/player.php?pid=48934,Fredrik Stensøe Ulvestad,General Midfielder,19-May-92,Norway,https://cdn.soccerwiki.org/images/player/48934.jpg,79,183,82,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0
476,Middlesbrough,https://en.soccerwiki.org/squad.php?clubid=50,"DE PENA, Carlos",https://en.soccerwiki.org/player.php?pid=68633,Carlos María De Pena Bonino,Winger,11-Mar-92,Uruguay,https://cdn.soccerwiki.org/images/player/68633.jpg,74,177,82,24,0,0,0,3,0,9,0,10,0,0,0,2,1,0,5,0,0,0,0,0,8,0,7,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,0,1
477,Chelsea,https://en.soccerwiki.org/squad.php?clubid=21,"KENEDY, Robert",https://en.soccerwiki.org/player.php?pid=68988,Robert Kenedy Nunes Do Nascimento,Winger,08-Feb-96,Brazil,https://cdn.soccerwiki.org/images/player/68988.jpg,77,182,82,20,0,0,0,0,0,5,0,9,0,0,0,7,8,0,0,0,0,0,2,0,4,0,10,6,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,3,0,3,3,0,0,0,0,0,1
478,AFC Bournemouth,https://en.soccerwiki.org/squad.php?clubid=9,"FRASER, Ryan",https://en.soccerwiki.org/player.php?pid=56270,Ryan Fraser,Winger,24-Feb-94,Scotland,https://cdn.soccerwiki.org/images/player/56270.jpg,70,163,82,22,0,0,0,0,0,10,0,3,0,0,0,4,2,7,0,0,0,0,1,0,9,0,8,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,1,0
479,Burnley,https://en.soccerwiki.org/squad.php?clubid=15,"TARKOWSKI, James",https://en.soccerwiki.org/player.php?pid=50142,James Tarkowski,Ball-Playing Defender,19-Nov-92,England,https://cdn.soccerwiki.org/images/player/50142.jpg,80,185,82,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
480,Stoke City,https://en.soccerwiki.org/squad.php?clubid=75,"HAUGAARD, Jakob",https://en.soccerwiki.org/player.php?pid=55193,Jakob Let Haugaard,Keeper,01-May-92,Denmark,https://cdn.soccerwiki.org/images/player/55193.jpg,87,197,82,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
481,Sunderland,https://en.soccerwiki.org/squad.php?clubid=76,"WATMORE, Duncan",https://en.soccerwiki.org/player.php?pid=64288,Duncan Ian Watmore,Winger,08-Mar-94,England,https://cdn.soccerwiki.org/images/player/64288.jpg,70,175,82,22,0,5,0,4,0,0,0,6,3,0,0,1,9,0,0,0,0,0,2,0,10,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,1,1,0
482,Burnley,https://en.soccerwiki.org/squad.php?clubid=15,"JUTKIEWICZ, Lukas",https://en.soccerwiki.org/player.php?pid=22083,Lukas Jutkiewicz,Target Man,20-Mar-89,England,https://cdn.soccerwiki.org/images/player/22083.jpg,81,185,82,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
483,Watford,https://en.soccerwiki.org/squad.php?clubid=83,"HOBAN, Tommie",https://en.soccerwiki.org/player.php?pid=51903,Thomas Michael Hoban,Stopper,24-Jan-94,Ireland,https://cdn.soccerwiki.org/images/player/51903_1353922190.jpg,84,189,82,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
484,Stoke City,https://en.soccerwiki.org/squad.php?clubid=75,"SOBHI, Ramadan",https://en.soccerwiki.org/player.php?pid=76775,Ramadan Sobhi,Winger,22-Jun-97,Egypt,https://cdn.soccerwiki.org/images/player/76775.jpg,74,178,82,19,0,0,0,0,0,7,0,0,0,0,0,2,4,0,8,0,9,3,1,0,0,0,0,6,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,1,0
485,Leicester City,https://en.soccerwiki.org/squad.php?clubid=41,"LAWRENCE, Tom",https://en.soccerwiki.org/player.php?pid=70633,Thomas Morris Lawrence,Deep-Lying Forward,13-Jan-94,Wales,https://cdn.soccerwiki.org/images/player/70633.jpg,70,184,82,22,0,0,0,3,0,9,0,10,0,0,0,0,1,5,0,0,0,0,2,0,8,0,0,4,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,1
486,Chelsea,https://en.soccerwiki.org/squad.php?clubid=21,"LOFTUS-CHEEK, Ruben",https://en.soccerwiki.org/player.php?pid=78753,Ruben Loftus-Cheek,Box-To-Box Midfielder,23-Jan-96,England,https://cdn.soccerwiki.org/images/player/78753.jpg,83,191,82,20,1,0,0,0,0,0,4,0,0,0,0,0,0,10,7,0,6,0,9,0,5,0,0,8,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,1,0
487,Burnley,https://en.soccerwiki.org/squad.php?clubid=15,"LAFFERTY, Danny",https://en.soccerwiki.org/player.php?pid=44157,Daniel Patrick Lafferty,Fullback,18-May-89,Northern Ireland,https://cdn.soccerwiki.org/images/player/44157.jpg,76,180,82,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
488,AFC Bournemouth,https://en.soccerwiki.org/squad.php?clubid=9,"COOK, Lewis",https://en.soccerwiki.org/player.php?pid=75590,Lewis Cook,General Midfielder,03-Feb-97,England,https://cdn.soccerwiki.org/images/player/75590.jpg,66,175,82,19,0,0,0,0,0,7,1,5,0,0,0,0,0,0,0,0,0,8,0,0,2,0,9,10,0,0,0,0,6,4,0,0,3,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,1,0
489,Everton,https://en.soccerwiki.org/squad.php?clubid=31,"GARBUTT, Luke",https://en.soccerwiki.org/player.php?pid=53477,Luke Samuel Garbutt,Wingback,21-May-93,England,https://cdn.soccerwiki.org/images/player/53477.jpg,72,178,82,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1
490,AFC Bournemouth,https://en.soccerwiki.org/squad.php?clubid=9,"MOUSSET, Lys",https://en.soccerwiki.org/player.php?pid=76131,Lys Mousset,Target Man,08-Feb-96,France,https://cdn.soccerwiki.org/images/player/76131.jpg,73,184,82,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
491,Arsenal,https://en.soccerwiki.org/squad.php?clubid=1,"MARTÍNEZ, Emiliano",https://en.soccerwiki.org/player.php?pid=61102,Damián Emiliano Martínez,Keeper,02-Sep-92,Argentina,https://cdn.soccerwiki.org/images/player/61102.jpg,85,193,82,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
492,Watford,https://en.soccerwiki.org/squad.php?clubid=83,"MURRAY, Sean",https://en.soccerwiki.org/player.php?pid=51107,Sean Murray,General Midfielder,11-Oct-93,Ireland,https://cdn.soccerwiki.org/images/player/51107.jpg,79,177,82,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,1,1
493,Chelsea,https://en.soccerwiki.org/squad.php?clubid=21,"MUSONDA, Charly",https://en.soccerwiki.org/player.php?pid=77392,Charly Junior Musonda,Winger,15-Oct-96,Belgium,https://cdn.soccerwiki.org/images/player/77392.jpg,65,173,82,19,0,0,0,4,0,9,0,10,3,0,0,2,1,6,0,0,0,0,0,0,8,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,3,0,1,0
494,Middlesbrough,https://en.soccerwiki.org/squad.php?clubid=50,"HUSBAND, James",https://en.soccerwiki.org/player.php?pid=65214,James Andrew Husband,Wingback,03-Jan-94,England,https://cdn.soccerwiki.org/images/player/65214.jpg,64,180,81,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1
495,Stoke City,https://en.soccerwiki.org/squad.php?clubid=75,"TEIXEIRA, Dionatan",https://en.soccerwiki.org/player.php?pid=70160,Dionatan Do Nascimento Teixeira,Stopper,24-Jul-92,Slovakia,https://cdn.soccerwiki.org/images/player/70160.jpg,78,189,80,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
496,Liverpool,https://en.soccerwiki.org/squad.php?clubid=44,"STEWART, Kevin",https://en.soccerwiki.org/player.php?pid=65724,Kevin Linford Stewart,Ball-Winning Midfielder,07-Sep-93,England,https://cdn.soccerwiki.org/images/player/65724.jpg,73,171,80,22,0,0,0,3,9,0,0,10,0,0,0,0,0,5,0,0,6,1,2,0,0,0,0,4,0,8,0,0,0,7,0,0,0,1,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,1
497,Swansea City,https://en.soccerwiki.org/squad.php?clubid=77,"BIRIGHITTI, Mark",https://en.soccerwiki.org/player.php?pid=36216,Mark Romano Birighitti,Keeper,17-Apr-91,Australia,https://cdn.soccerwiki.org/images/player/36216.jpg,84,187,80,25,1,0,8,0,4,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,7,5,0,0,2,0,6,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
498,Everton,https://en.soccerwiki.org/squad.php?clubid=31,"RODRÍGUEZ, Leandro",https://en.soccerwiki.org/player.php?pid=62893,Leandro Joaquin Rodríguez Telechea,General Forward,19-Nov-92,Uruguay,https://cdn.soccerwiki.org/images/player/62893.jpg,70,179,80,23,0,0,0,0,0,10,0,0,0,0,0,3,2,0,0,0,0,0,5,0,4,0,8,0,0,1,0,0,6,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0
499,Tottenham Hotspur,https://en.soccerwiki.org/squad.php?clubid=80,"ONOMAH, Josh",https://en.soccerwiki.org/player.php?pid=79257,Joshua Onomah,Advanced Playmaker,27-Apr-97,England,https://cdn.soccerwiki.org/images/player/79257.jpg,64,180,80,19,0,0,0,0,0,8,0,1,4,0,0,3,0,0,0,0,0,0,6,0,9,0,0,10,0,2,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,1,0
500,Chelsea,https://en.soccerwiki.org/squad.php?clubid=21,"PANTI?, Danilo",https://en.soccerwiki.org/player.php?pid=67742,Danilo Panti?,Advanced Playmaker,26-Oct-96,Serbia,https://cdn.soccerwiki.org/images/player/67742.jpg,68,180,80,19,0,0,0,0,0,0,6,0,0,4,0,10,0,2,1,0,0,0,0,0,3,0,9,0,0,5,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0
501,Hull City,https://en.soccerwiki.org/squad.php?clubid=37,"MAGUIRE, Harry",https://en.soccerwiki.org/player.php?pid=51661,Jacob Harry Maguire,Stopper,05-Mar-93,England,https://cdn.soccerwiki.org/images/player/51661.jpg,79,188,80,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
502,Burnley,https://en.soccerwiki.org/squad.php?clubid=15,"POPE, Nick",https://en.soccerwiki.org/player.php?pid=68815,Nicholas David Pope,Keeper,19-Apr-92,England,https://cdn.soccerwiki.org/images/player/68815.jpg,75,190,80,24,2,0,8,1,3,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,7,0,0,0,4,0,6,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
503,West Ham United,https://en.soccerwiki.org/squad.php?clubid=85,"POYET, Diego",https://en.soccerwiki.org/player.php?pid=72211,Diego Poyet Gonzalez,General Midfielder,08-May-95,Uruguay,https://cdn.soccerwiki.org/images/player/72211.jpg,74,183,80,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0
504,West Ham United,https://en.soccerwiki.org/squad.php?clubid=85,"HENRY, Doneil",https://en.soccerwiki.org/player.php?pid=48109,Doneil Henry,Stopper,20-Apr-93,Canada,https://cdn.soccerwiki.org/images/player/48109.jpg,82,188,80,23,0,0,0,0,0,0,7,1,0,4,0,0,0,2,0,0,0,0,0,0,3,0,9,0,0,5,0,0,0,8,10,0,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
505,Liverpool,https://en.soccerwiki.org/squad.php?clubid=44,"OJO, Sheyi",https://en.soccerwiki.org/player.php?pid=79687,Oluwaseyi Babajide Ojo,Winger,19-Jun-97,England,https://cdn.soccerwiki.org/images/player/79687.jpg,64,180,80,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,1
506,Southampton,https://en.soccerwiki.org/squad.php?clubid=72,"GALLAGHER, Sam",https://en.soccerwiki.org/player.php?pid=70017,Samuel James Gallagher,Target Man,15-Sep-95,England,https://cdn.soccerwiki.org/images/player/missing_player.jpg,75,194,80,20,3,0,0,0,0,0,0,6,0,0,0,0,1,10,0,0,0,0,2,0,9,0,7,4,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
507,Manchester City,https://en.soccerwiki.org/squad.php?clubid=47,"ZINCHENKO, Oleksandr",https://en.soccerwiki.org/player.php?pid=83640,Oleksandr Zinchenko,Advanced Playmaker,15-Dec-96,Ukraine,https://cdn.soccerwiki.org/images/player/83640.jpg,61,175,80,19,0,0,0,0,0,10,0,3,0,0,0,4,2,7,0,0,0,0,1,0,9,0,8,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,1,0
508,Manchester City,https://en.soccerwiki.org/squad.php?clubid=47,"NTCHAM, Olivier",https://en.soccerwiki.org/player.php?pid=82311,Jules Olivier Ntcham,Advanced Playmaker,09-Feb-96,France,https://cdn.soccerwiki.org/images/player/82311.jpg,80,180,80,20,0,0,0,0,0,10,0,3,0,0,0,4,2,7,0,0,0,0,1,0,9,0,8,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,1,0
509,Manchester United,https://en.soccerwiki.org/squad.php?clubid=49,"WILSON, James",https://en.soccerwiki.org/player.php?pid=73439,James Antony Wilson,General Forward,01-Dec-95,England,https://cdn.soccerwiki.org/images/player/73439.jpg,78,184,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,1
510,Burnley,https://en.soccerwiki.org/squad.php?clubid=15,"DARIKWA, Tendayi",https://en.soccerwiki.org/player.php?pid=47168,Tendayi Darikwa,Wingback,13-Dec-91,England,https://cdn.soccerwiki.org/images/player/47168.jpg,77,187,80,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,1,0
511,Chelsea,https://en.soccerwiki.org/squad.php?clubid=21,"CUEVAS, Cristián",https://en.soccerwiki.org/player.php?pid=50554,Cristián Alejandro Cuevas Jara,Wide Midfielder,02-Apr-95,Chile,https://cdn.soccerwiki.org/images/player/50554.jpg,73,183,80,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,1
512,Arsenal,https://en.soccerwiki.org/squad.php?clubid=1,"AKPOM, Chuba",https://en.soccerwiki.org/player.php?pid=68701,Chuba Amechi Akpom,Target Man,09-Oct-95,England,https://cdn.soccerwiki.org/images/player/68701.jpg,77,183,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0
513,Southampton,https://en.soccerwiki.org/squad.php?clubid=72,"REED, Harrison",https://en.soccerwiki.org/player.php?pid=70189,Harrison James Reed,General Midfielder,27-Jan-95,England,https://cdn.soccerwiki.org/images/player/70189.jpg,72,181,80,21,9,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,6,5,4,0,7,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0
